index,split,y,task,左源投影,右源投影,公共源投影,左右源差,归一选择指数,左模板误差,右模板误差,最佳时间偏移
344,train,-1,2,-5.081754692532082,-3.906431658218298,3.647205677802613,-1.1753230343137835,-0.13076307696408462,203.36954248174675,202.2365980922003,0.0
345,train,-1,2,4.091497419777969,-0.35472560461336683,1.6000370811182876,4.446223024391336,0.9999997750900551,47.818679625132674,54.102825710919994,0.0390625
346,train,1,2,0.23153035212819695,-0.5556717214670452,-0.11106900100297133,0.7872020735952422,0.9999987296797567,15.883673572875983,15.883673572875983,-0.0390625
347,train,-1,2,-1.1834612337404578,1.024822302468974,-0.7938402594004184,-2.2082835362094317,-0.9999995471598049,107.29844070565714,107.29844070565714,-0.0390625
351,train,-1,2,2.461743951825713,-0.5236760196226848,1.4647172881012631,2.985419971448398,0.999999665038864,29.168963483972377,35.79460685195568,0.0
352,train,1,2,6.941365046667902,-1.3366299489301994,0.9495088895629987,8.277994995598101,0.9999998791978155,86.83243875418131,91.25594408732933,0.0
354,train,1,2,5.14609532764373,-4.808812839773947,1.2603569751658,9.954908167417678,0.9999998995470494,73.96812324022288,82.08596183327646,0.0
357,train,-1,2,7.671783604829319,-3.0124889313150582,0.8671996824197467,10.684272536144377,0.999999906404493,97.56849068490328,102.1173941706858,0.0
358,train,-1,2,5.324934065085703,-1.5195996533364853,2.8050975618260563,6.844533718422188,0.9999998538980309,76.81036667923608,88.57124268572551,0.0
359,train,-1,2,1.784537755395044,0.7093629199894526,-1.2745657090332376,1.0751748354055914,0.4311215819043173,115.15679631061896,115.15679631061896,-0.0390625
360,train,-1,2,3.081079626424579,-0.07638650969310831,1.5434853777020583,3.1574661361176877,0.9999996832904486,45.65946448345981,50.656490798812236,0.0
361,train,1,2,1.9616528562218278,-1.078173732444011,0.986869379137349,3.039826588665839,0.9999996710339745,33.011686992811434,36.76378408867692,0.0390625
362,train,-1,2,2.1561031143261933,-2.092420352613039,3.182814785434014,4.248523466939233,0.9999997646241635,82.03709298329716,89.83124585403031,0.0
363,train,-1,2,4.231055180515701,-0.31123368322116934,-2.7919176217403296,4.54228886373687,0.9999997798467226,211.21255548425074,211.21255548425074,0.0
364,train,1,2,1.991467607492826,1.9764381461932867,-4.810638507169784,0.015029461299539193,0.003787755668798693,333.74170551337954,333.74170551337954,0.0
366,train,1,2,2.9686928582144603,-6.101083575858178,1.9248529578050637,9.069776434072638,0.9999998897437113,92.00951935753106,100.97548165510469,0.0
367,train,1,2,-5.054337902984571,-2.444520585431623,6.975131373539092,-2.609817317552948,-0.34802856642192637,272.6928221242688,269.06543275361327,0.0
369,train,-1,2,2.2810092895610072,-0.52588915502127,-0.8675388358467534,2.806898444582277,0.9999996437350108,70.23621867078704,70.23621867078704,0.0
370,train,1,2,2.7347518158216446,-0.9324169553001287,2.397599210032987,3.6671687711217733,0.9999997273101431,52.432778785117584,60.11177554828243,0.0
371,train,1,2,0.6668085735796523,1.6239124148776984,-1.1083897398420812,-0.9571038412980462,-0.41781754666029636,189.07893797950578,189.07893797950578,-0.0390625
372,train,1,2,-1.3067979379710535,0.26846834932491487,2.113038097091728,-1.5752662872959684,-0.9999993651870969,66.25000736822845,63.524754505013775,0.0
373,train,-1,2,1.4321394081503973,1.8848620137314116,-2.10152157595318,-0.4527226055810143,-0.13648546126902575,182.25575182939434,182.25575182939434,0.0
374,train,-1,2,5.176791855394995,-3.0386439035881945,-0.595689565343855,8.21543575898319,0.9999998782779262,85.89016712220861,85.89016712220861,0.0
375,train,1,2,-1.3468754640418088,3.7036219338432583,-1.144721089870901,-5.050497397885067,-0.9999998019997391,131.5597483075427,131.5597483075427,-0.0390625
376,train,1,2,3.238804082294471,-1.9509206010843687,0.051823171679338566,5.18972468337884,0.9999998073115881,45.49647919012366,45.82377691749569,0.0390625
377,train,-1,2,2.630020030801118,-1.4785623866955284,-0.07794891278965649,4.108582417496646,0.9999997566071079,42.4774640083578,42.73863487779104,0.0390625
379,train,-1,2,1.2927095418540344,-0.4227229954650829,0.3980971212525706,1.7154325373191173,0.999999417056984,60.330411197573945,60.81389488117184,0.0390625
380,train,1,2,1.1652916433486262,-1.1173813269321387,0.6846223510380893,2.282672970280765,0.9999995619172894,26.279401754000148,29.118469714124853,0.0
382,train,1,2,-1.2647018648151975,-0.02434350404605271,3.8590340084866352,-1.2403583607691449,-0.9622294362187168,114.00354001168792,111.60667138755218,0.0
383,train,-1,2,-0.9940608942586926,0.11604839428956433,1.1945606152148127,-1.1101092885482569,-0.999999099188603,37.15939601518646,35.22199887819357,0.0
385,train,1,2,0.6311272023916253,-0.0201080620244014,-0.19703674973498733,0.6512352644160267,0.9999984644589764,43.08397019856532,43.11610932943193,-0.0390625
386,train,-1,2,1.1160694306489618,1.3344534506098273,1.7236286912930148,-0.21838401996086554,-0.0891172788116987,76.94745038985073,76.60847031102556,-0.0390625
387,train,1,2,-1.1805654239083527,-3.500821806026077,6.180074668505058,2.3202563821177247,0.49563425807780603,246.13609789686626,248.88285235567832,0.0
389,train,1,2,3.248783526750733,-0.8618848612713962,0.5022610198595779,4.110668388022129,0.9999997567306184,42.922793445449834,45.09385406529601,0.0390625
391,train,-1,2,1.3475168617358413,-0.8699993429772135,-1.147850847340529,2.2175162047130548,0.9999995490452124,71.04149433014447,71.04149433014447,0.0390625
392,train,1,2,1.631045956925547,-0.34285355173993304,0.9670587889304115,1.9738995086654803,0.9999994933888534,37.687540752718675,40.16656052803371,-0.0390625
393,train,-1,2,1.6836413438454392,-1.5647605105469764,3.457477301783239,3.248401854392416,0.9999996921564088,105.00579688882739,110.14529327551375,0.0
394,train,1,2,1.1488486373993008,-0.5101725487599197,1.8802445038070248,1.6590211861592206,0.9999993972353063,39.51563200546862,43.16075764683081,0.0
395,train,1,2,3.0691424946512367,-0.5362852976608028,-4.7271405437141345,3.6054277923120397,0.9999997226404798,353.65990881528046,353.65990881528046,0.0
396,train,-1,2,-0.2487718291817502,0.16429344695184844,2.0806804140857977,-0.41306527613359867,-0.9999975790809907,40.21148712087402,39.05902033155795,0.0
397,train,-1,2,0.31199628681351205,-0.33975622244599296,1.0339559074108617,0.651752509259505,0.9999984656776131,28.438144215912754,29.39901247393745,0.0390625
398,train,1,2,2.526497777105204,-1.7655775518372117,2.8996429616506325,4.292075328942416,0.9999997670125311,103.09893152739421,108.87433838639821,0.0
399,train,-1,2,2.093824732147874,-1.9613565603229002,-0.056430532114067546,4.055181292470774,0.9999997534019612,46.326055412018796,46.91209256687746,0.0390625
