task,direction,channel,time_s,train_observed,heldout_observed,fitted
1,-1,F3,0.1171875,-17.38054764910201,-3.508458931633764,-6.298374522768943
1,-1,F3,0.12109375,-18.034004422229383,-3.696261243780185,-6.608349723885588
1,-1,F3,0.125,-18.47273608803564,-4.146792256692094,-6.920006832916722
1,-1,F3,0.12890625,-18.746704516773846,-4.676223649194511,-7.233058677675814
1,-1,F3,0.1328125,-18.567830083161507,-5.2174278122633355,-7.5472310475294755
1,-1,F3,0.13671875,-18.194468022966685,-5.702813124849386,-7.862262196859093
1,-1,F3,0.140625,-17.735236233643302,-5.818635413921455,-8.177902365855024
1,-1,F3,0.14453125,-17.282352865417323,-5.752678385130975,-8.493913318278704
1,-1,F3,0.1484375,-16.985813181644623,-5.580247974191252,-8.810067895797363
1,-1,F3,0.15234375,-16.820748431598286,-5.333772197475847,-9.126149588472519
1,-1,F3,0.15625,-17.078439450369572,-5.00915087307141,-9.441952120965702
1,-1,F3,0.16015625,-17.518384912570465,-4.680807027419816,-9.75727905401235
1,-1,F3,0.1640625,-17.963702591019977,-4.489132976854317,-10.071943400706772
1,-1,F3,0.16796875,-18.439310630106224,-4.394525183613564,-10.385767257136733
1,-1,F3,0.171875,-18.794527539172478,-4.403359111701956,-10.698581446905132
1,-1,F3,0.17578125,-19.123279315018546,-4.529240908279079,-11.010225179077775
1,-1,F3,0.1796875,-19.460935168059212,-4.7870951337816114,-11.320545719100195
1,-1,F3,0.18359375,-19.79737265315496,-5.155389418692848,-11.629398072232167
1,-1,F3,0.1875,-20.243968149757908,-5.744490405413152,-11.936644679055862
1,-1,F3,0.19140625,-20.700582417673456,-6.403086616039082,-12.242155122622222
1,-1,F3,0.1953125,-21.071864729920048,-7.095432563243271,-12.545805846809682
1,-1,F3,0.19921875,-21.397304074452528,-7.740306029454347,-12.84747988547971
1,-1,F3,0.203125,-21.580989421027592,-8.090831018924654,-13.147066602024772
1,-1,F3,0.20703125,-21.711500558364616,-8.271181466023808,-13.444461438915615
1,-1,F3,0.2109375,-21.899173628974083,-8.28877126266485,-13.739565676866693
1,-1,F3,0.21484375,-22.09251748332391,-8.181402503850384,-14.032286203250358
1,-1,F3,0.21875,-22.33224543923361,-7.971754693619415,-14.322535289402612
1,-1,F3,0.22265625,-22.56904330804063,-7.700410551497376,-14.610230376475245
1,-1,F3,0.2265625,-22.74702721519908,-7.386207706388214,-14.895293869501163
1,-1,F3,0.23046875,-22.904684086988592,-7.082276125175146,-15.17765293935163
1,-1,F3,0.234375,-22.93353188788706,-6.833584264733041,-15.457239332275815
1,-1,F3,0.23828125,-22.942052842024754,-6.66193768502115,-15.73398918672463
1,-1,F3,0.2421875,-23.111211484203196,-6.679476586825451,-16.007842857171966
1,-1,F3,0.24609375,-23.317745523415546,-6.799542842599354,-16.278744744657594
1,-1,F3,0.25,-23.6491077859731,-7.096364003347617,-16.54664313378656
1,-1,F3,0.25390625,-23.965448636464572,-7.406470248149708,-16.8114900359304
1,-1,F3,0.2578125,-24.05234969513738,-7.712401010112399,-17.073241038385568
1,-1,F3,0.26171875,-24.020343361917885,-7.915973404724446,-17.3318551592542
1,-1,F3,0.265625,-23.720257377384232,-7.5934091102220025,-17.587294707821883
1,-1,F3,0.26953125,-23.336158083653064,-7.039561045108532,-17.839525150216062
1,-1,F3,0.2734375,-23.02846951561622,-6.3462899928098295,-18.088514980137763
1,-1,F3,0.27734375,-22.777617273733664,-5.571466798221328,-18.334235594467398
1,-1,F3,0.28125,-22.771502870036073,-4.9549882755297245,-18.576661173554037
1,-1,F3,0.28515625,-22.894446559810298,-4.38592404391028,-18.815768566004987
1,-1,F3,0.2890625,-23.02654091523557,-3.829226283914757,-19.05153717780025
1,-1,F3,0.29296875,-23.249993899036436,-3.302395708359151,-19.283948865563595
1,-1,F3,0.296875,-23.509175125311252,-2.773182398007241,-19.51298783382902
1,-1,F3,0.30078125,-23.847255975184805,-2.278460312119202,-19.738640536147827
1,-1,F3,0.3046875,-24.5679433871749,-1.8501699177481314,-19.960895579888223
1,-1,F3,0.30859375,-25.37152946686503,-1.4916048528672845,-20.179743634585122
1,-1,F3,0.3125,-26.164918329247808,-1.2111840803344083,-20.39517734370402
1,-1,F3,0.31640625,-26.88412295335801,-0.9869391605778569,-20.607191239688213
1,-1,F3,0.3203125,-27.00294093392009,-0.9169225878954117,-20.815781662164028
1,-1,F3,0.32421875,-26.925596912539792,-0.8854926323560085,-21.020946679184014
1,-1,F3,0.328125,-26.824333381247094,-0.7683887950335921,-21.222686011392717
1,-1,F3,0.33203125,-26.7430151158209,-0.5962621404615722,-21.421000959004687
1,-1,F3,0.3359375,-27.070004176693256,-0.29511454867739173,-21.61589433148852
1,-1,F3,0.33984375,-27.54449602623975,0.06533524291656322,-21.80737037985542
1,-1,F3,0.34375,-28.134912147796037,0.5226968293462442,-21.995434731454502
1,-1,F3,0.34765625,-28.769423822394003,0.9890528180018084,-22.18009432718137
1,-1,F3,0.3515625,-29.134238328850838,1.354884044735627,-22.361357361009958
1,-1,F3,0.35546875,-29.422748773053,1.6463881406349499,-22.539233221761503
1,-1,F3,0.359375,-29.749032601432624,1.7722607873289726,-22.71373243702769
1,-1,F3,0.36328125,-30.057891755453557,1.7989627729968212,-22.88486661916864
1,-1,F3,0.3671875,-30.517931649787915,1.7781324341417961,-23.052648413309214
1,-1,F3,0.37109375,-30.9738956792923,1.6794078091769395,-23.217091447260454
1,-1,F3,0.375,-31.191596077857024,1.5873265508651475,-23.37821028329556
1,-1,F3,0.37890625,-31.32231570469298,1.4156968427622796,-23.536020371712905
1,-1,F3,0.3828125,-31.25593737395906,1.0458568814423688,-23.690538006120946
1,-1,F3,0.38671875,-31.1652932544354,0.5691310750667252,-23.84178028038251
1,-1,F3,0.390625,-31.292487335536247,-0.16828045203773284,-23.989765047158514
1,-1,F3,0.39453125,-31.55300191105241,-0.9571413181932718,-24.13451087799318
1,-1,F3,0.3984375,-32.043466182471136,-1.5961097599301686,-24.276037024885444
1,-1,F3,0.40234375,-32.671346473375046,-2.132208602528415,-24.414363383292915
1,-1,F3,0.40625,-33.40561998386593,-2.308467872971726,-24.54951045651723
1,-1,F3,0.41015625,-34.220136715334746,-2.364483157886819,-24.68149932142118
1,-1,F3,0.4140625,-34.99017831932823,-2.3548956215934376,-24.810351595430316
1,-1,F3,0.41796875,-35.76895190400583,-2.3515536588307366,-24.93608940477302
1,-1,F3,0.421875,-36.65330666638547,-2.7221080895341787,-25.058735353915218
1,-1,F3,0.42578125,-37.546709652636764,-3.204070984730713,-25.178312496147186
1,-1,F3,0.4296875,-38.413121249938676,-3.751512081886883,-25.294844305281757
1,-1,F3,0.43359375,-39.22779736746681,-4.266807214709907,-25.408354648424567
1,-1,F3,0.4375,-39.85777741110697,-4.523375898783528,-25.518867759778516
1,-1,F3,0.44140625,-40.368171927372416,-4.62502788439342,-25.62640821544597
1,-1,F3,0.4453125,-40.8460381120249,-4.4405796674342755,-25.73100090919359
1,-1,F3,0.44921875,-41.27571069851004,-4.1251741384783145,-25.83267102914601
1,-1,F3,0.453125,-41.62660105672041,-3.7938333061244367,-25.931444035375677
1,-1,F3,0.45703125,-41.93695354124518,-3.45431616328529,-26.02734563835744
1,-1,F3,0.4609375,-42.31091798335774,-3.252597733323469,-26.120401778257726
1,-1,F3,0.46484375,-42.6062461768639,-3.0814419158715816,-26.210638605028837
1,-1,F3,0.46875,-42.532258644721516,-3.0248813998783497,-26.29808245928058
1,-1,F3,0.47265625,-42.26191152033725,-2.9521691676381367,-26.382759853901756
1,-1,F3,0.4765625,-41.77112632890217,-2.696520130923697,-26.464697456405514
1,-1,F3,0.48046875,-41.222781254551386,-2.3263886910123093,-26.543922071973274
1,-1,F3,0.484375,-40.74785653677132,-1.6880655781704945,-26.62046062717285
1,-1,F3,0.48828125,-40.38795158183692,-0.9298867745468082,-26.69434015432732
1,-1,F3,0.4921875,-40.40822989340921,-0.1711681752358262,-26.765587776511932
1,-1,F3,0.49609375,-40.648033499104585,0.6281385406812233,-26.8342306931572
1,-1,F3,0.5,-41.12966823280584,1.2722363399312633,-26.900296166237048
1,-1,F3,0.50390625,-41.7660537215223,1.9461375475713085,-26.963811507021685
1,-1,F3,0.5078125,-42.39913921393239,2.789206503013681,-27.024804063375534
1,-1,F3,0.51171875,-43.07084426259106,3.7351319191201857,-27.083301207581147
1,-1,F3,0.515625,-43.804402858546354,5.112706267251203,-27.139330324670944
1,-1,F3,0.51953125,-44.51013653765003,6.559100056476113,-27.192918801248922
1,-1,F3,0.5234375,-45.282550002429836,7.879468603484897,-27.24409401478541
1,-1,F3,0.52734375,-45.95261939715678,9.013766525629187,-27.292883323368194
1,-1,F3,0.53125,-46.211126889818246,9.510799953870015,-27.339314055894285
1,-1,F3,0.53515625,-46.2659974835906,9.691372858440147,-27.38341350268677
1,-1,F3,0.5390625,-45.86354512936337,9.488450362940375,-27.42520890652198
1,-1,F3,0.54296875,-45.359201214996695,9.132804783650199,-27.464727454052685
1,-1,F3,0.546875,-45.134697378912186,9.023290838696392,-27.501996267613244
1,-1,F3,0.55078125,-45.08202381894252,9.041633214157764,-27.537042397393552
1,-1,F3,0.5546875,-45.588318942914334,9.213866878329666,-27.569892813968725
1,-1,F3,0.55859375,-46.288448790512746,9.53630275276887,-27.60057440117204
1,-1,F3,0.5625,-47.070587291990066,10.127157961840286,-27.629113949299025
1,-1,F3,0.56640625,-47.81806186362526,10.897765937372474,-27.655538148631113
1,-1,F3,0.5703125,-48.05485887329834,11.703378212898906,-27.679873583267547
1,-1,F3,0.57421875,-48.087615727305845,12.60151728675468,-27.70214672525453
1,-1,F3,0.578125,-47.84679817620146,13.723826625604616,-27.722383929001328
1,-1,F3,0.58203125,-47.54282965419531,14.897353190119127,-27.740611425972894
1,-1,F3,0.5859375,-47.533350893618234,16.18212577243031,-27.756855319649365
1,-1,F3,0.58984375,-47.66285593979548,17.423939265724147,-27.771141580742842
1,-1,F3,0.59375,-48.121676641190724,18.148560095219988,-27.783496042662282
1,-1,F3,0.59765625,-48.68027856057334,18.678221520749478,-27.79394439721763
1,-1,F3,0.6015625,-49.151672320618694,19.08865460887812,-27.802512190554598
1,-1,F3,0.60546875,-49.555410983131715,19.478250470928185,-27.80922481931185
1,-1,F3,0.609375,-49.630301247564134,20.100469295116337,-27.814107526992476
1,-1,F3,0.61328125,-49.57537955412139,20.8308817775285,-27.817185400542076
1,-1,F3,0.6171875,-49.46536331983609,21.817326655436514,-27.818483367125992
1,-1,F3,0.62109375,-49.330270553529964,22.914013416820552,-27.81802619109837
1,-1,F3,0.625,-49.369171507954,23.799055267338932,-27.815838471156056
1,-1,F3,0.62890625,-49.458274175744414,24.691196222250845,-27.811944637670702
1,-1,F3,0.6328125,-49.562139821491144,25.619852445568164,-27.80636895019232
1,-1,F3,0.63671875,-49.67408638914581,26.647260188673044,-27.799135495118108
1,-1,F3,0.640625,-49.7068254233077,28.026891371275337,-27.790268183520453
1,-1,F3,0.64453125,-49.72065000616236,29.545687758561755,-27.779790749128107
1,-1,F3,0.6484375,-49.74416696123332,31.33930452666859,-27.767726746454898
1,-1,F3,0.65234375,-49.74661734292115,33.150478669941194,-27.754099549070382
1,-1,F3,0.65625,-49.77878887395135,34.577378738336385,-27.73893234800726
1,-1,F3,0.66015625,-49.76359318865172,35.792033970758446,-27.72224815030018
1,-1,F3,0.6640625,-49.633090770388854,36.59715739722443,-27.70406977765115
1,-1,F3,0.66796875,-49.42314005267664,37.17930565145681,-27.684419865216526
1,-1,F3,0.671875,-48.93684858117841,37.73413871548794,-27.663320860511185
1,-1,F3,0.67578125,-48.379826133271756,38.18955430712936,-27.64079502242514
1,-1,F3,0.6796875,-47.921172148118266,38.669461667812854,-27.61686442034836
1,-1,F3,0.68359375,-47.5150561756753,39.07113515693989,-27.591550933399546
1,-1,F3,0.6875,-47.4228452087815,39.334639682377535,-27.56487624975492
1,-1,F3,0.69140625,-47.384478993920126,39.46292242197329,-27.536861866072883
1,-1,F3,0.6953125,-47.32821565531782,39.35259179207792,-27.507529087010887
1,-1,F3,0.69921875,-47.16751740456582,39.0951346036657,-27.476899024830956
1,-1,F3,0.703125,-46.50887675233136,38.680775477204676,-27.444992599089975
1,-1,F3,0.70703125,-45.62037744921528,38.20968547420032,-27.411830536411728
1,-1,F3,0.7109375,-44.50452267055146,37.70028459580033,-27.377433370337037
1,-1,F3,0.71484375,-43.2969243610896,37.256730695867034,-27.34182144124903
1,-1,F3,0.71875,-42.246673525090834,37.04187271031951,-27.30501489637032
1,-1,F3,0.72265625,-41.3072279672044,36.99908104389846,-27.26703368982913
1,-1,F3,0.7265625,-40.45431730941484,37.33587447740483,-27.227897582791584
1,-1,F3,0.73046875,-39.73502643416291,37.80532902440101,-27.18762614365719
1,-1,F3,0.734375,-39.38924062701672,38.430686008209086,-27.146238748314996
1,-1,F3,0.73828125,-39.2053477908028,38.99068266577945,-27.10375458045771
1,-1,F3,0.7421875,-39.150553459600985,39.113761632329556,-27.060192631951352
1,-1,F3,0.74609375,-39.11679236345946,38.948508249319836,-27.015571703257876
1,-1,F3,0.75,-38.87077663674325,38.21098904974827,-26.969910403908663
1,-1,F3,0.75390625,-38.52472527527922,37.19774912869635,-26.923227153026296
1,-1,F3,0.7578125,-37.91323842459824,36.103477164648936,-26.875540179892774
1,-1,F3,0.76171875,-37.25411335708739,34.99222021102783,-26.82686752456177
1,-1,F3,0.765625,-36.625806464014914,34.00111793490758,-26.77722703851306
1,-1,F3,0.76953125,-36.15698130135236,33.175451864183984,-26.726636385347128
1,-1,F3,0.7734375,-36.03719778514565,32.650818577874006,-26.675113041517996
1,-1,F3,0.77734375,-36.23559605939317,32.38628106324022,-26.622674297102478
1,-1,F3,0.78125,-37.054427805980055,32.565708621536864,-26.56933725660417
1,-1,F3,0.78515625,-38.2102838938545,33.001440516035295,-26.515118839790276
1,-1,F3,0.7890625,-39.68314826777294,33.64475840545801,-26.460035782559856
1,-1,F3,0.79296875,-41.145341486261415,34.3298093907621,-26.404104637841648
1,-1,F3,0.796875,-42.76222780009192,35.099680898240585,-26.34734177652026
1,-1,F3,0.80078125,-44.08543048479614,35.732688587351674,-26.28976338838887
1,-1,Fz,-0.19921875,-0.5652588945328041,-2.180231822588862,0.0
1,-1,Fz,-0.1953125,-0.8952719660471241,-2.1118082008729937,0.0
1,-1,Fz,-0.19140625,-1.2990131706101864,-1.8969662829123246,0.0
1,-1,Fz,-0.1875,-1.7058722329425133,-1.4550758524743401,0.0
1,-1,Fz,-0.18359375,-2.041913858431976,-0.910462331308658,0.0
1,-1,Fz,-0.1796875,-1.9955258118685306,-0.2520791792551128,0.0
1,-1,Fz,-0.17578125,-1.7865011362753687,0.3941404339896819,0.0
1,-1,Fz,-0.171875,-1.3257667686414536,0.8369793600648378,0.0
1,-1,Fz,-0.16796875,-0.8179932138345754,1.1188309526224836,0.0
1,-1,Fz,-0.1640625,-0.5493603874217023,1.1323125307037551,0.0
1,-1,Fz,-0.16015625,-0.40578429993815285,0.9767272173476779,0.0
1,-1,Fz,-0.15625,-0.6484799616011097,0.5654216012558796,0.0
1,-1,Fz,-0.15234375,-1.0235314802443267,0.035245151309877674,0.0
1,-1,Fz,-0.1484375,-1.295594406155711,-0.3664401718275877,0.0
1,-1,Fz,-0.14453125,-1.5304280944531978,-0.7336312356537255,0.0
1,-1,Fz,-0.140625,-1.5252338147349855,-1.1246348674519897,0.0
1,-1,Fz,-0.13671875,-1.4374678079914875,-1.470757614332449,0.0
1,-1,Fz,-0.1328125,-1.4135074640570997,-1.7611966479391088,0.0
1,-1,Fz,-0.12890625,-1.3888773355172075,-1.9643403538698478,0.0
1,-1,Fz,-0.125,-1.4719343899128838,-1.991611205613617,0.0
1,-1,Fz,-0.12109375,-1.526176755427598,-1.8719985449679832,0.0
1,-1,Fz,-0.1171875,-1.519529095657446,-1.6505468045206615,0.0
1,-1,Fz,-0.11328125,-1.4000782892989185,-1.3062306171962144,0.0
1,-1,Fz,-0.109375,-0.8926493545903984,-0.6954789393219297,0.0
1,-1,Fz,-0.10546875,-0.2310627653295334,0.043231263964523294,0.0
1,-1,Fz,-0.1015625,0.6448144196813778,0.8147337696889856,0.0
1,-1,Fz,-0.09765625,1.515485265541019,1.5939287874656922,0.0
1,-1,Fz,-0.09375,2.091618529544933,2.3437090699558016,0.0
1,-1,Fz,-0.08984375,2.4532726633147397,3.006167479493108,0.0
1,-1,Fz,-0.0859375,2.3085265558222083,3.551874664049839,0.0
1,-1,Fz,-0.08203125,1.9509822304979316,3.9319737723574235,0.0
1,-1,Fz,-0.078125,1.4613088134843537,4.02900548872832,0.0
1,-1,Fz,-0.07421875,0.966756853096504,3.898212914514535,0.0
1,-1,Fz,-0.0703125,0.8201291512077181,3.4642794654043536,0.0
1,-1,Fz,-0.06640625,0.8412460188017019,2.864955513582751,0.0
1,-1,Fz,-0.0625,1.1668948438985125,2.004167363745602,0.0
1,-1,Fz,-0.05859375,1.5547414111450746,1.1075290773119704,0.0
1,-1,Fz,-0.0546875,1.7566880922578738,0.4711963700565958,0.0
1,-1,Fz,-0.05078125,1.801804061727672,-0.0050215785487831375,0.0
1,-1,Fz,-0.046875,1.4424066505613216,-0.03585681369224026,0.0
1,-1,Fz,-0.04296875,0.9589380464638634,0.086339055650172,0.0
1,-1,Fz,-0.0390625,0.531329290806929,0.2667616926574868,0.0
1,-1,Fz,-0.03515625,0.22175846611875155,0.4070819049697905,0.0
1,-1,Fz,-0.03125,0.22058354399193544,0.10632085185314666,0.0
1,-1,Fz,-0.02734375,0.35388787580636083,-0.3772492523073274,0.0
1,-1,Fz,-0.0234375,0.6335927475280954,-1.1038197134097618,0.0
1,-1,Fz,-0.01953125,0.9138945503847102,-1.9016873380487707,0.0
1,-1,Fz,-0.015625,1.0211790821768432,-2.465214790765716,0.0
1,-1,Fz,-0.01171875,1.0623300081611875,-2.909252035004217,0.0
1,-1,Fz,-0.0078125,1.0236991448108395,-3.183968458711711,0.0
1,-1,Fz,-0.00390625,0.9749444386838231,-3.325565100148593,0.0
1,-1,Fz,0.0,0.9831500732925822,-3.4011674993921837,0.0
1,-1,Fz,0.00390625,1.0257567218247734,-3.3531833043635584,0.000621912580820391
1,-1,Fz,0.0078125,1.2110465462917468,-3.201135089463676,0.0024576027855626736
1,-1,Fz,0.01171875,1.4269225245086052,-2.9378473976119404,0.005470513977878981
1,-1,Fz,0.015625,1.6295343260832793,-2.312272715305712,0.009624831664518418
1,-1,Fz,0.01953125,1.7856935769587543,-1.5794063741559314,0.014885505455803139
1,-1,Fz,0.0234375,1.7544645897221427,-0.90427270998977,0.02121826488096373
1,-1,Fz,0.02734375,1.6232596695316295,-0.3030672038590265,0.028589629810691262
1,-1,Fz,0.03125,1.3659960737259467,-0.01910730565999001,0.03696691617265415
1,-1,Fz,0.03515625,1.0650195941455667,0.07540773022336805,0.04733462507008155
1,-1,Fz,0.0390625,0.7526949599143024,0.055935826023990214,0.06000191849854437
1,-1,Fz,0.04296875,0.49385866856209365,-0.10710965491334677,0.07488057437928734
1,-1,Fz,0.046875,0.3799239847392525,-0.4105020289792212,0.09188511828814154
1,-1,Fz,0.05078125,0.37931646231758137,-0.8213433564541185,0.11093275072923474
1,-1,Fz,0.0546875,0.6986526793695224,-1.468472384004249,0.13194327458073624
1,-1,Fz,0.05859375,1.1364988194829875,-2.1830938763879257,0.15483902296986904
1,-1,Fz,0.0625,1.5512528364152414,-2.800725072209739,0.17954478779873695
1,-1,Fz,0.06640625,1.9254169725183605,-3.3541129692026015,0.2059877491102782
1,-1,Fz,0.0703125,2.1482771847376365,-3.6731689709162327,0.23409740545466304
1,-1,Fz,0.07421875,2.273548250566937,-3.894055882511175,0.26380550539048475
1,-1,Fz,0.078125,2.132090814831782,-4.065548271271757,0.295045980231928
1,-1,Fz,0.08203125,1.900197613654081,-4.2012679399997515,0.3277548781325115
1,-1,Fz,0.0859375,1.741715554280261,-4.531688095695155,0.3618702995777785
1,-1,Fz,0.08984375,1.6143511077046082,-4.868722941491208,0.39733233434324033
1,-1,Fz,0.09375,1.674402554052429,-5.104814408065715,0.43408299995975935
1,-1,Fz,0.09765625,1.7660159443555763,-5.24577117616969,0.4720661817162103
1,-1,Fz,0.1015625,1.9035989175119457,-5.10043009500621,0.5112275742184991
1,-1,Fz,0.10546875,1.9798980775736361,-4.846767418176533,0.5515146245146869
1,-1,Fz,0.109375,1.7111053210177156,-4.446649959524766,0.5928764767879156
1,-1,Fz,0.11328125,1.3082419561775671,-4.049253972395727,0.6352639186119159
1,-1,Fz,0.1171875,0.5936656517752501,-3.9470848991856973,0.6786293287579828
1,-1,Fz,0.12109375,-0.14367642972475506,-3.9939398073515973,0.722926626537302
1,-1,Fz,0.125,-0.5292017213770606,-4.31341882353622,0.7681112226583118
1,-1,Fz,0.12890625,-0.6830689249923562,-4.715568331810467,0.8141399715752817
1,-1,Fz,0.1328125,-0.37669479593133787,-5.129425107774916,0.8609711253014121
1,-1,Fz,0.13671875,0.16587892114088662,-5.51142265834996,0.908564288657417
1,-1,Fz,0.140625,0.9122009480438229,-5.555957020750219,0.9568803759246928
1,-1,Fz,0.14453125,1.7027019443413545,-5.477092067648198,1.005881568870727
1,-1,Fz,0.1484375,2.3745270442802924,-5.366040706514632,1.0555312761133124
1,-1,Fz,0.15234375,2.920854998729004,-5.216996443576611,1.1057940937893582
1,-1,Fz,0.15625,2.9764680414619904,-5.133391436164779,1.1566357674935903
1,-1,Fz,0.16015625,2.815844656457594,-5.050980949773591,1.208023155452154
1,-1,Fz,0.1640625,2.5787372392705,-4.942995937942498,1.2599241928960676
1,-1,Fz,0.16796875,2.3009526217106644,-4.831034723869586,1.31230785759957
1,-1,Fz,0.171875,2.1138399966511368,-4.600565805496646,1.365144136548649
1,-1,Fz,0.17578125,1.9925770751026441,-4.384108541086211,1.4184039937054012
1,-1,Fz,0.1796875,2.0317998065529412,-4.270742230919885,1.4720593388343355
1,-1,Fz,0.18359375,2.16217772105771,-4.256826302011779,1.526082997357288
1,-1,Fz,0.1875,2.3879285062171935,-4.533587820996279,1.5804486812042242
1,-1,Fz,0.19140625,2.660635105747917,-4.917157985893949,1.6351309606278845
1,-1,Fz,0.1953125,2.924450442661716,-5.435241440965783,1.6901052369509437
1,-1,Fz,0.19921875,3.1803716803272155,-5.941491478993548,1.7453477162150979
1,-1,Fz,0.203125,3.3665909174101682,-6.140509259879259,1.800835383702278
1,-1,Fz,0.20703125,3.512271589857768,-6.179666867069695,1.8565459792989683
1,-1,Fz,0.2109375,3.6463804665041386,-5.93608224536948,1.912457973675426
1,-1,Fz,0.21484375,3.7586873028337453,-5.57013657749856,1.9685505452523846
1,-1,Fz,0.21875,3.798850905520276,-5.250506107552217,2.0248035579286636
1,-1,Fz,0.22265625,3.815501717656777,-4.958797037889246,2.0811975395438744
1,-1,Fz,0.2265625,3.8551937892757513,-4.761647536013599,2.13771366105125
1,-1,Fz,0.23046875,3.898023535680154,-4.63810415444077,2.1943337163763816
1,-1,Fz,0.234375,4.000821138997084,-4.670162186058963,2.2510401029384504
1,-1,Fz,0.23828125,4.126705470982471,-4.781294880734628,2.30781580281129
1,-1,Fz,0.2421875,4.1554363027634516,-4.9234561596400255,2.3646443645023636
1,-1,Fz,0.24609375,4.18461958365083,-5.085814223515146,2.4215098853284935
1,-1,Fz,0.25,4.282947766498333,-5.225183355693979,2.4783969943678574
1,-1,Fz,0.25390625,4.450181724690509,-5.314656341076783,2.5352908359685093
1,-1,Fz,0.2578125,4.761782616478843,-5.442880639371493,2.5921770537943205
1,-1,Fz,0.26171875,5.143456395320721,-5.498207228217159,2.649041775389918
1,-1,Fz,0.265625,5.698233394246874,-5.229710183002546,2.705871597246834
1,-1,Fz,0.26953125,6.287834996690509,-4.800822228361802,2.7626535703536943
1,-1,Fz,0.2734375,6.6810467298250265,-4.208247044326968,2.8193751862138905
1,-1,Fz,0.27734375,6.996316774175132,-3.5210385023550255,2.8760243633147358
1,-1,Fz,0.28125,7.172661544716653,-2.9310446489885984,2.932589434032705
1,-1,Fz,0.28515625,7.2874704901009615,-2.3321882999016466,2.989059131959868
1,-1,Fz,0.2890625,7.510918234534408,-1.7145466115014147,3.045422579637182
1,-1,Fz,0.29296875,7.734721155825932,-1.0764487027842358,3.101669276680792
1,-1,Fz,0.296875,7.960668720406716,-0.2645831179275766,3.1577890882880064
1,-1,Fz,0.30078125,8.171796362061977,0.5704995057252851,3.2137722341100647
1,-1,Fz,0.3046875,8.154207029346633,1.3452166737447386,3.2696092774792804
1,-1,Fz,0.30859375,8.101345255576279,2.0236513479599405,3.3252911149785955
1,-1,Fz,0.3125,8.133114579881724,2.506792595078865,3.380808966341989
1,-1,Fz,0.31640625,8.219540582038652,2.847666690803348,3.4361543646746
1,-1,Fz,0.3203125,8.655036576284363,2.8549868263435814,3.4913191469818337
1,-1,Fz,0.32421875,9.16360253735193,2.739149950899698,3.546295444997068
1,-1,Fz,0.328125,9.573839015356452,2.6623228142174575,3.6010756762979894
1,-1,Fz,0.33203125,9.878175431840713,2.617532098122818,3.6556525357018974
1,-1,Fz,0.3359375,9.80326689711073,2.8053047918798497,3.710018986930684
1,-1,Fz,0.33984375,9.5447161285907,3.070243944388813,3.7641682545365187
1,-1,Fz,0.34375,9.108912679555315,3.4568312049967633,3.818093816079577
1,-1,Fz,0.34765625,8.587180326135249,3.8312203839379113,3.871789394549461
1,-1,Fz,0.3515625,8.200812202684522,3.9834491298077412,3.9252489510222572
1,-1,Fz,0.35546875,7.858023462108613,3.992409958245647,3.9784666775454527
1,-1,Fz,0.359375,7.539248281834145,3.73377037685278,4.0314369902432
1,-1,Fz,0.36328125,7.268264439075915,3.3249290615042786,4.084154522634696
1,-1,Fz,0.3671875,7.001846843745941,2.867081822573435,4.136614119158687
1,-1,Fz,0.37109375,6.787269719796822,2.3392081416659605,4.188810828897333
1,-1,Fz,0.375,6.739009278097373,1.8260668422057342,4.240739899492947
1,-1,Fz,0.37890625,6.752948391230308,1.2742115962150515,4.292396771251298
1,-1,Fz,0.3828125,6.901816930414383,0.6268559735587044,4.343777071425414
1,-1,Fz,0.38671875,7.045722516675482,-0.055217978903173634,4.3948766086740365
1,-1,Fz,0.390625,6.991778308818185,-0.8741866282424359,4.445691367689044
1,-1,Fz,0.39453125,6.817135631830722,-1.6855599381180206,4.496217503986392
1,-1,Fz,0.3984375,6.362785761102197,-2.3216587945114413,4.5464513388553005
1,-1,Fz,0.40234375,5.801240079316953,-2.84937586245562,4.596389354460565
1,-1,Fz,0.40625,5.2182425843083236,-3.0823174680038106,4.646028189093091
1,-1,Fz,0.41015625,4.636941348886965,-3.2151201884920235,4.695364632563887
1,-1,Fz,0.4140625,4.312113699717518,-3.366962684401448,4.74439562173691
1,-1,Fz,0.41796875,4.060377649458858,-3.557384558090925,4.793118236196346
1,-1,Fz,0.421875,3.80407686806559,-3.9704085688916404,4.841529694044011
1,-1,Fz,0.42578125,3.531339415760296,-4.475972811823559,4.889627347822749
1,-1,Fz,0.4296875,3.0745329498139777,-5.161774486103277,4.937408680561804
1,-1,Fz,0.43359375,2.563336929890734,-5.868484355887299,4.984871301940307
1,-1,Fz,0.4375,1.9889093625978589,-6.41222253978143,5.032012944565128
1,-1,Fz,0.44140625,1.4279896130214653,-6.813861025406582,5.078831460359487
1,-1,Fz,0.4453125,1.0578678450734567,-6.984329113882388,5.125324817058809
1,-1,Fz,0.44921875,0.7944913768663193,-6.993142585566836,5.171491094810474
1,-1,Fz,0.453125,0.6428694116425744,-6.6649231141490946,5.217328482874156
1,-1,Fz,0.45703125,0.583554732595998,-6.226189220700734,5.262835276419629
1,-1,Fz,0.4609375,0.5632538636312586,-5.84382454498922,5.308009873418963
