scheme,alpha,size,family,parameter,balanced_accuracy,accuracy,auc,score_std
combined,0.001,15,lda,0.9,0.5285276610644258,0.5356316921930062,0.5143316701680671,0.05108727103601622
source,0.03,6,logistic,0.01,0.5589592086834734,0.5578980584169152,0.5729341736694678,0.0960404584006789
source,0.03,6,logistic,0.1,0.5443758753501401,0.5427326172404445,0.5572347689075631,0.08585576657856077
source,0.03,6,logistic,1.0,0.5386467086834733,0.5345156207644348,0.549468224789916,0.05935261346078872
source,0.03,6,logistic,10.0,0.5308342086834733,0.5264511046354026,0.5477437850140057,0.07463428838512307
source,0.03,6,svm,0.01,0.5443758753501401,0.5427326172404445,0.559108018207283,0.08585576657856077
source,0.03,6,svm,0.1,0.5386467086834733,0.5345156207644348,0.5523218662464986,0.05935261346078872
source,0.03,6,svm,1.0,0.5308342086834733,0.5264511046354026,0.5518995098039217,0.07463428838512307
source,0.03,6,svm,10.0,0.5308342086834733,0.5264511046354026,0.5528799019607844,0.07463428838512307
source,0.03,6,lda,0.1,0.53031337535014,0.5264511046354026,0.556155899859944,0.07565805354184059
source,0.03,6,lda,0.5,0.5506258753501401,0.5500855584169152,0.5640559348739496,0.09291449202104089
source,0.03,6,lda,0.9,0.5652092086834734,0.5652509995933858,0.5716320903361345,0.10324374525199781
source,0.03,12,logistic,0.01,0.5355217086834734,0.5339565261588506,0.5503895308123249,0.1218905797504824
source,0.03,12,logistic,0.1,0.5329175420168067,0.5322284155597723,0.5513414740896359,0.09063999912447418
source,0.03,12,logistic,1.0,0.5371586134453782,0.5338040458118731,0.5582217261904762,0.08448307755550105
source,0.03,12,logistic,10.0,0.5393163515406163,0.53441608498238,0.5628348214285714,0.1257968228285662
source,0.03,12,svm,0.01,0.5329175420168067,0.5322284155597723,0.5510810574229692,0.09063999912447418
source,0.03,12,svm,0.1,0.5434086134453782,0.5409049708593114,0.5570684523809524,0.11241017831896154
source,0.03,12,svm,1.0,0.5476496848739496,0.5424806011114123,0.565327380952381,0.10949055196635062
source,0.03,12,svm,10.0,0.5476496848739496,0.5424806011114123,0.565327380952381,0.10949055196635062
source,0.03,12,lda,0.1,0.5434086134453782,0.5411569869883437,0.5580729166666667,0.09326381770530678
source,0.03,12,lda,0.5,0.5672925420168067,0.5659625745459474,0.5530418417366947,0.07991112084449972
source,0.03,12,lda,0.9,0.5355217086834734,0.5339565261588506,0.5447085084033614,0.1218905797504824
combined,0.03,8,logistic,0.01,0.5573223039215687,0.5517162510165357,0.5747089460784314,0.076387428007596
combined,0.03,8,logistic,0.1,0.5338979341736695,0.5282787510165357,0.5547991071428571,0.05535981216777829
combined,0.03,8,logistic,1.0,0.5495229341736695,0.5448122797506099,0.5334624474789916,0.06677917096687128
combined,0.03,8,logistic,10.0,0.5405943627450981,0.5374593385741393,0.5220128676470588,0.0625830358790454
combined,0.03,8,svm,0.01,0.5479604341736695,0.5436962083220385,0.5578628326330533,0.04652058675443789
combined,0.03,8,svm,0.1,0.5578562675070028,0.5526247797506099,0.5369353991596639,0.06066546619985779
combined,0.03,8,svm,1.0,0.5405943627450981,0.5374593385741393,0.5291973039215687,0.0625830358790454
