scheme,alpha,size,family,parameter,balanced_accuracy,accuracy,auc,score_std
source,0.3,12,svm,0.01,0.5735912698412698,0.5731710615280595,0.5751554834054834,0.0726125589077547
source,0.3,12,svm,0.1,0.564011544011544,0.5618661257606491,0.5535898268398268,0.09856172107806138
source,0.3,12,svm,1.0,0.5533333333333333,0.5549695740365111,0.5494253246753248,0.11044904333840999
source,0.3,12,svm,10.0,0.5690909090909091,0.5685327924273158,0.5509072871572872,0.1111803331206059
source,0.3,12,lda,0.1,0.5772655122655123,0.5744151453684923,0.558943722943723,0.07872599670089156
source,0.3,12,lda,0.5,0.5601190476190476,0.5606220419202164,0.5847875180375179,0.06080483715720445
source,0.3,12,lda,0.9,0.5767135642135642,0.5781744421906694,0.5796641414141415,0.1220394037148051
combined,0.3,8,logistic,0.01,0.5401352813852813,0.5480730223123732,0.536349567099567,0.060754614386966894
combined,0.3,8,logistic,0.1,0.5257142857142857,0.5322244759972955,0.5101024531024531,0.06676259472673793
combined,0.3,8,logistic,1.0,0.5398773448773448,0.5508857336037863,0.5249549062049063,0.04826793721752901
combined,0.3,8,logistic,10.0,0.5306475468975469,0.5450033806626099,0.5291056998556998,0.057247070126630634
combined,0.3,8,svm,0.01,0.5323809523809524,0.5388911426639622,0.5087334054834055,0.06932856845379833
combined,0.3,8,svm,0.1,0.5398773448773448,0.5508857336037863,0.5255479797979798,0.04826793721752901
combined,0.3,8,svm,1.0,0.5373142135642135,0.5516700473292765,0.5296987734487735,0.05953328789482985
combined,0.3,8,svm,10.0,0.5435642135642136,0.5575524002704529,0.5269209956709957,0.06955823401666222
combined,0.3,8,lda,0.1,0.5327344877344877,0.5450033806626099,0.5171746031746032,0.05906198251753994
combined,0.3,8,lda,0.5,0.5361038961038961,0.5419607843137255,0.5202705627705628,0.05852215061969103
combined,0.3,8,lda,0.9,0.5334686147186147,0.5414063556457066,0.5317406204906205,0.0676924423252155
combined,0.3,12,logistic,0.01,0.5436075036075037,0.5523867478025692,0.5355952380952381,0.09595325685101853
combined,0.3,12,logistic,0.1,0.5155122655122655,0.5255578093306288,0.5191053391053391,0.06585546992614968
combined,0.3,12,logistic,1.0,0.550988455988456,0.5626504394861394,0.5206854256854256,0.06737945512864092
combined,0.3,12,logistic,10.0,0.5590440115440115,0.5683029073698445,0.5234733044733044,0.0848365372192092
combined,0.3,12,svm,0.01,0.5155122655122655,0.5255578093306288,0.5252900432900434,0.06585546992614968
combined,0.3,12,svm,0.1,0.550988455988456,0.5626504394861394,0.518752886002886,0.06737945512864092
combined,0.3,12,svm,1.0,0.5590440115440115,0.5683029073698445,0.5239253246753247,0.0848365372192092
combined,0.3,12,svm,10.0,0.5443975468975469,0.5555240027045301,0.5248373015873016,0.08299778618413874
combined,0.3,12,lda,0.1,0.5321789321789322,0.5439891818796484,0.5172092352092352,0.04960282041064678
combined,0.3,12,lda,0.5,0.5146753246753246,0.5243137254901961,0.528247113997114,0.06187380026744754
combined,0.3,12,lda,0.9,0.5441630591630592,0.5523867478025692,0.53522113997114,0.09862966455095602
combined,0.3,15,logistic,0.01,0.5364646464646464,0.5465043948613928,0.5391554834054835,0.08841586721251635
combined,0.3,15,logistic,0.1,0.51495670995671,0.5245436105476673,0.5240176767676767,0.05795211513855265
combined,0.3,15,logistic,1.0,0.5515440115440116,0.5634347532116295,0.5198560606060607,0.0382938368608601
combined,0.3,15,logistic,10.0,0.5241955266955267,0.5370926301555106,0.5320321067821068,0.09076730852650562
combined,0.3,15,svm,0.01,0.5099567099567099,0.5186612576064908,0.5244743867243867,0.0651978808424636
combined,0.3,15,svm,0.1,0.5377344877344877,0.5498715348208248,0.5207113997113997,0.0609183145145376
combined,0.3,15,svm,1.0,0.5382864357864359,0.5498715348208248,0.5308809523809523,0.07977038830752725
combined,0.3,15,svm,10.0,0.5729689754689755,0.5792832995267073,0.5545367965367966,0.0922071584931264
combined,0.3,15,lda,0.1,0.5327344877344877,0.5450033806626099,0.5159080086580087,0.05570022719672149
combined,0.3,15,lda,0.5,0.5237662337662338,0.5312102772143341,0.5277471139971139,0.05467894062825381
combined,0.3,15,lda,0.9,0.5563852813852814,0.5659499661933739,0.5327839105339105,0.09084427589363664
