outer,inner_block,scheme,alpha,size,family,parameter,n,accuracy,balanced_accuracy,macro_f1,auc,left_recall,right_recall,left_left,left_right,right_left,right_right
within_A_block1,4,source,0.001,12,logistic,1.0,37,0.5135135135135135,0.4970588235294118,0.48291925465838514,0.5058823529411764,0.7,0.29411764705882354,14,6,12,5
within_A_block1,4,source,0.001,12,logistic,10.0,37,0.5135135135135135,0.4970588235294118,0.48291925465838514,0.55,0.7,0.29411764705882354,14,6,12,5
within_A_block1,4,source,0.001,12,svm,0.01,37,0.5135135135135135,0.5102941176470588,0.5102941176470588,0.5264705882352941,0.55,0.47058823529411764,11,9,9,8
within_A_block1,4,source,0.001,12,svm,0.1,37,0.4864864864864865,0.47205882352941175,0.46130268199233715,0.5029411764705882,0.65,0.29411764705882354,13,7,12,5
within_A_block1,4,source,0.001,12,svm,1.0,37,0.5135135135135135,0.4970588235294118,0.48291925465838514,0.5470588235294117,0.7,0.29411764705882354,14,6,12,5
within_A_block1,4,source,0.001,12,svm,10.0,37,0.5135135135135135,0.4970588235294118,0.48291925465838514,0.55,0.7,0.29411764705882354,14,6,12,5
within_A_block1,4,source,0.001,12,lda,0.1,37,0.40540540540540543,0.3970588235294118,0.3943452380952381,0.49411764705882355,0.5,0.29411764705882354,10,10,12,5
within_A_block1,4,source,0.001,12,lda,0.5,37,0.4864864864864865,0.4808823529411765,0.48041389504804144,0.55,0.55,0.4117647058823529,11,9,10,7
within_A_block1,4,source,0.001,12,lda,0.9,37,0.5675675675675675,0.5558823529411765,0.5515151515151515,0.6147058823529412,0.7,0.4117647058823529,14,6,10,7
within_A_block1,4,combined,0.001,8,logistic,0.01,37,0.6756756756756757,0.6602941176470588,0.65527950310559,0.6735294117647058,0.85,0.47058823529411764,17,3,9,8
within_A_block1,4,combined,0.001,8,logistic,0.1,37,0.6756756756756757,0.6647058823529413,0.6636363636363636,0.6117647058823529,0.8,0.5294117647058824,16,4,8,9
within_A_block1,4,combined,0.001,8,logistic,1.0,37,0.6486486486486487,0.6397058823529411,0.6391597899474869,0.5823529411764706,0.75,0.5294117647058824,15,5,8,9
within_A_block1,4,combined,0.001,8,logistic,10.0,37,0.5675675675675675,0.5647058823529412,0.5647058823529412,0.5852941176470589,0.6,0.5294117647058824,12,8,8,9
within_A_block1,4,combined,0.001,8,svm,0.01,37,0.6486486486486487,0.6352941176470588,0.6314176245210728,0.6294117647058823,0.8,0.47058823529411764,16,4,9,8
within_A_block1,4,combined,0.001,8,svm,0.1,37,0.6486486486486487,0.6397058823529411,0.6391597899474869,0.5882352941176471,0.75,0.5294117647058824,15,5,8,9
within_A_block1,4,combined,0.001,8,svm,1.0,37,0.5945945945945946,0.5897058823529412,0.5898004434589801,0.5794117647058823,0.65,0.5294117647058824,13,7,8,9
within_A_block1,4,combined,0.001,8,svm,10.0,37,0.5675675675675675,0.5647058823529412,0.5647058823529412,0.5764705882352942,0.6,0.5294117647058824,12,8,8,9
within_A_block1,4,combined,0.001,8,lda,0.1,37,0.6216216216216216,0.6102941176470589,0.6075757575757575,0.5852941176470589,0.75,0.47058823529411764,15,5,9,8
within_A_block1,4,combined,0.001,8,lda,0.5,37,0.6486486486486487,0.6352941176470588,0.6314176245210728,0.6411764705882352,0.8,0.47058823529411764,16,4,9,8
within_A_block1,4,combined,0.001,8,lda,0.9,37,0.6756756756756757,0.6602941176470588,0.65527950310559,0.6823529411764707,0.85,0.47058823529411764,17,3,9,8
within_A_block1,4,combined,0.001,12,logistic,0.01,37,0.6216216216216216,0.6102941176470589,0.6075757575757575,0.6558823529411765,0.75,0.47058823529411764,15,5,9,8
within_A_block1,4,combined,0.001,12,logistic,0.1,37,0.5945945945945946,0.5852941176470587,0.5836459114778695,0.6,0.7,0.47058823529411764,14,6,9,8
within_A_block1,4,combined,0.001,12,logistic,1.0,37,0.6216216216216216,0.6147058823529412,0.6145833333333333,0.5794117647058823,0.7,0.5294117647058824,14,6,8,9
within_A_block1,4,combined,0.001,12,logistic,10.0,37,0.6486486486486487,0.6397058823529411,0.6391597899474869,0.5941176470588236,0.75,0.5294117647058824,15,5,8,9
within_A_block1,4,combined,0.001,12,svm,0.01,37,0.5945945945945946,0.5852941176470587,0.5836459114778695,0.6088235294117647,0.7,0.47058823529411764,14,6,9,8
within_A_block1,4,combined,0.001,12,svm,0.1,37,0.6216216216216216,0.6147058823529412,0.6145833333333333,0.5764705882352941,0.7,0.5294117647058824,14,6,8,9
within_A_block1,4,combined,0.001,12,svm,1.0,37,0.6486486486486487,0.6397058823529411,0.6391597899474869,0.5911764705882353,0.75,0.5294117647058824,15,5,8,9
within_A_block1,4,combined,0.001,12,svm,10.0,37,0.5945945945945946,0.5808823529411764,0.5747126436781609,0.5882352941176471,0.75,0.4117647058823529,15,5,10,7
within_A_block1,4,combined,0.001,12,lda,0.1,37,0.5945945945945946,0.5852941176470587,0.5836459114778695,0.5735294117647058,0.7,0.47058823529411764,14,6,9,8
within_A_block1,4,combined,0.001,12,lda,0.5,37,0.5945945945945946,0.5808823529411764,0.5747126436781609,0.6147058823529412,0.75,0.4117647058823529,15,5,10,7
within_A_block1,4,combined,0.001,12,lda,0.9,37,0.6216216216216216,0.6102941176470589,0.6075757575757575,0.6676470588235294,0.75,0.47058823529411764,15,5,9,8
within_A_block1,4,combined,0.001,15,logistic,0.01,37,0.6216216216216216,0.6102941176470589,0.6075757575757575,0.6676470588235295,0.75,0.47058823529411764,15,5,9,8
within_A_block1,4,combined,0.001,15,logistic,0.1,37,0.6216216216216216,0.6102941176470589,0.6075757575757575,0.6088235294117647,0.75,0.47058823529411764,15,5,9,8
within_A_block1,4,combined,0.001,15,logistic,1.0,37,0.5945945945945946,0.5808823529411764,0.5747126436781609,0.5852941176470589,0.75,0.4117647058823529,15,5,10,7
within_A_block1,4,combined,0.001,15,logistic,10.0,37,0.5405405405405406,0.5264705882352941,0.518007662835249,0.4970588235294117,0.7,0.35294117647058826,14,6,11,6
within_A_block1,4,combined,0.001,15,svm,0.01,37,0.6216216216216216,0.6102941176470589,0.6075757575757575,0.6088235294117647,0.75,0.47058823529411764,15,5,9,8
within_A_block1,4,combined,0.001,15,svm,0.1,37,0.6216216216216216,0.6102941176470589,0.6075757575757575,0.5794117647058823,0.75,0.47058823529411764,15,5,9,8
within_A_block1,4,combined,0.001,15,svm,1.0,37,0.5405405405405406,0.5264705882352941,0.518007662835249,0.5058823529411764,0.7,0.35294117647058826,14,6,11,6
within_A_block1,4,combined,0.001,15,svm,10.0,37,0.4864864864864865,0.4764705882352941,0.47261815453863465,0.46176470588235297,0.6,0.35294117647058826,12,8,11,6
within_A_block1,4,combined,0.001,15,lda,0.1,37,0.6216216216216216,0.6102941176470589,0.6075757575757575,0.5794117647058824,0.75,0.47058823529411764,15,5,9,8
within_A_block1,4,combined,0.001,15,lda,0.5,37,0.5945945945945946,0.5808823529411764,0.5747126436781609,0.6058823529411765,0.75,0.4117647058823529,15,5,10,7
within_A_block1,4,combined,0.001,15,lda,0.9,37,0.6486486486486487,0.6352941176470588,0.6314176245210728,0.6676470588235295,0.8,0.47058823529411764,16,4,9,8
within_A_block1,4,source,0.03,6,logistic,0.01,37,0.5945945945945946,0.5897058823529412,0.5898004434589801,0.5852941176470587,0.65,0.5294117647058824,13,7,8,9
within_A_block1,4,source,0.03,6,logistic,0.1,37,0.5675675675675675,0.5558823529411765,0.5515151515151515,0.5647058823529412,0.7,0.4117647058823529,14,6,10,7
within_A_block1,4,source,0.03,6,logistic,1.0,37,0.5675675675675675,0.5514705882352942,0.5403726708074534,0.5441176470588236,0.75,0.35294117647058826,15,5,11,6
within_A_block1,4,source,0.03,6,logistic,10.0,37,0.5675675675675675,0.5514705882352942,0.5403726708074534,0.5441176470588236,0.75,0.35294117647058826,15,5,11,6
within_A_block1,4,source,0.03,6,svm,0.01,37,0.5945945945945946,0.5852941176470587,0.5836459114778695,0.5617647058823529,0.7,0.47058823529411764,14,6,9,8
within_A_block1,4,source,0.03,6,svm,0.1,37,0.5675675675675675,0.5514705882352942,0.5403726708074534,0.5441176470588236,0.75,0.35294117647058826,15,5,11,6
within_A_block1,4,source,0.03,6,svm,1.0,37,0.5675675675675675,0.5514705882352942,0.5403726708074534,0.5470588235294118,0.75,0.35294117647058826,15,5,11,6
within_A_block1,4,source,0.03,6,svm,10.0,37,0.5675675675675675,0.5514705882352942,0.5403726708074534,0.5470588235294118,0.75,0.35294117647058826,15,5,11,6
within_A_block1,4,source,0.03,6,lda,0.1,37,0.5945945945945946,0.5808823529411764,0.5747126436781609,0.5470588235294118,0.75,0.4117647058823529,15,5,10,7
within_A_block1,4,source,0.03,6,lda,0.5,37,0.5945945945945946,0.5852941176470587,0.5836459114778695,0.5794117647058823,0.7,0.47058823529411764,14,6,9,8
within_A_block1,4,source,0.03,6,lda,0.9,37,0.5945945945945946,0.5897058823529412,0.5898004434589801,0.5882352941176471,0.65,0.5294117647058824,13,7,8,9
within_A_block1,4,source,0.03,12,logistic,0.01,37,0.5675675675675675,0.5602941176470588,0.5595238095238095,0.5676470588235294,0.65,0.47058823529411764,13,7,9,8
within_A_block1,4,source,0.03,12,logistic,0.1,37,0.5945945945945946,0.5897058823529412,0.5898004434589801,0.5529411764705882,0.65,0.5294117647058824,13,7,8,9
within_A_block1,4,source,0.03,12,logistic,1.0,37,0.5135135135135135,0.5102941176470588,0.5102941176470588,0.5294117647058824,0.55,0.47058823529411764,11,9,9,8
within_A_block1,4,source,0.03,12,logistic,10.0,37,0.5405405405405406,0.5308823529411765,0.5281320330082521,0.5235294117647059,0.65,0.4117647058823529,13,7,10,7
within_A_block1,4,source,0.03,12,svm,0.01,37,0.5945945945945946,0.5897058823529412,0.5898004434589801,0.5558823529411765,0.65,0.5294117647058824,13,7,8,9
within_A_block1,4,source,0.03,12,svm,0.1,37,0.5135135135135135,0.5102941176470588,0.5102941176470588,0.5470588235294117,0.55,0.47058823529411764,11,9,9,8
within_A_block1,4,source,0.03,12,svm,1.0,37,0.5405405405405406,0.5308823529411765,0.5281320330082521,0.5323529411764706,0.65,0.4117647058823529,13,7,10,7
within_A_block1,4,source,0.03,12,svm,10.0,37,0.5675675675675675,0.5602941176470588,0.5595238095238095,0.5264705882352941,0.65,0.47058823529411764,13,7,9,8
within_A_block1,4,source,0.03,12,lda,0.1,37,0.5405405405405406,0.5352941176470588,0.5351071692535108,0.5499999999999999,0.6,0.47058823529411764,12,8,9,8
within_A_block1,4,source,0.03,12,lda,0.5,37,0.5675675675675675,0.5602941176470588,0.5595238095238095,0.5529411764705883,0.65,0.47058823529411764,13,7,9,8
within_A_block1,4,source,0.03,12,lda,0.9,37,0.5945945945945946,0.5852941176470587,0.5836459114778695,0.5647058823529412,0.7,0.47058823529411764,14,6,9,8
within_A_block1,4,combined,0.03,8,logistic,0.01,37,0.5405405405405406,0.5352941176470588,0.5351071692535108,0.5823529411764706,0.6,0.47058823529411764,12,8,9,8
within_A_block1,4,combined,0.03,8,logistic,0.1,37,0.5405405405405406,0.5397058823529413,0.5391941391941392,0.6147058823529412,0.55,0.5294117647058824,11,9,8,9
within_A_block1,4,combined,0.03,8,logistic,1.0,37,0.5675675675675675,0.5647058823529412,0.5647058823529412,0.5970588235294118,0.6,0.5294117647058824,12,8,8,9
within_A_block1,4,combined,0.03,8,logistic,10.0,37,0.5675675675675675,0.5647058823529412,0.5647058823529412,0.5911764705882353,0.6,0.5294117647058824,12,8,8,9
within_A_block1,4,combined,0.03,8,svm,0.01,37,0.5405405405405406,0.5397058823529413,0.5391941391941392,0.6147058823529412,0.55,0.5294117647058824,11,9,8,9
within_A_block1,4,combined,0.03,8,svm,0.1,37,0.5675675675675675,0.5647058823529412,0.5647058823529412,0.6,0.6,0.5294117647058824,12,8,8,9
within_A_block1,4,combined,0.03,8,svm,1.0,37,0.5675675675675675,0.5647058823529412,0.5647058823529412,0.6000000000000001,0.6,0.5294117647058824,12,8,8,9
within_A_block1,4,combined,0.03,8,svm,10.0,37,0.5675675675675675,0.5647058823529412,0.5647058823529412,0.6000000000000001,0.6,0.5294117647058824,12,8,8,9
within_A_block1,4,combined,0.03,8,lda,0.1,37,0.5675675675675675,0.5647058823529412,0.5647058823529412,0.6088235294117648,0.6,0.5294117647058824,12,8,8,9
within_A_block1,4,combined,0.03,8,lda,0.5,37,0.5405405405405406,0.5397058823529413,0.5391941391941392,0.6058823529411765,0.55,0.5294117647058824,11,9,8,9
within_A_block1,4,combined,0.03,8,lda,0.9,37,0.5405405405405406,0.5352941176470588,0.5351071692535108,0.5941176470588236,0.6,0.47058823529411764,12,8,9,8
within_A_block1,4,combined,0.03,12,logistic,0.01,37,0.5675675675675675,0.5602941176470588,0.5595238095238095,0.6029411764705883,0.65,0.47058823529411764,13,7,9,8
within_A_block1,4,combined,0.03,12,logistic,0.1,37,0.5675675675675675,0.5647058823529412,0.5647058823529412,0.611764705882353,0.6,0.5294117647058824,12,8,8,9
within_A_block1,4,combined,0.03,12,logistic,1.0,37,0.5675675675675675,0.5647058823529412,0.5647058823529412,0.5882352941176471,0.6,0.5294117647058824,12,8,8,9
within_A_block1,4,combined,0.03,12,logistic,10.0,37,0.5945945945945946,0.5897058823529412,0.5898004434589801,0.5441176470588235,0.65,0.5294117647058824,13,7,8,9
within_A_block1,4,combined,0.03,12,svm,0.01,37,0.5675675675675675,0.5647058823529412,0.5647058823529412,0.611764705882353,0.6,0.5294117647058824,12,8,8,9
within_A_block1,4,combined,0.03,12,svm,0.1,37,0.5675675675675675,0.5647058823529412,0.5647058823529412,0.5970588235294118,0.6,0.5294117647058824,12,8,8,9
within_A_block1,4,combined,0.03,12,svm,1.0,37,0.5945945945945946,0.5897058823529412,0.5898004434589801,0.5558823529411765,0.65,0.5294117647058824,13,7,8,9
within_A_block1,4,combined,0.03,12,svm,10.0,37,0.5405405405405406,0.5352941176470588,0.5351071692535108,0.5352941176470587,0.6,0.47058823529411764,12,8,9,8
within_A_block1,4,combined,0.03,12,lda,0.1,37,0.5675675675675675,0.5647058823529412,0.5647058823529412,0.6029411764705883,0.6,0.5294117647058824,12,8,8,9
within_A_block1,4,combined,0.03,12,lda,0.5,37,0.5945945945945946,0.5897058823529412,0.5898004434589801,0.611764705882353,0.65,0.5294117647058824,13,7,8,9
within_A_block1,4,combined,0.03,12,lda,0.9,37,0.5405405405405406,0.5352941176470588,0.5351071692535108,0.6029411764705883,0.6,0.47058823529411764,12,8,9,8
within_A_block1,4,combined,0.03,15,logistic,0.01,37,0.5675675675675675,0.5602941176470588,0.5595238095238095,0.6205882352941177,0.65,0.47058823529411764,13,7,9,8
within_A_block1,4,combined,0.03,15,logistic,0.1,37,0.5945945945945946,0.5897058823529412,0.5898004434589801,0.6058823529411764,0.65,0.5294117647058824,13,7,8,9
within_A_block1,4,combined,0.03,15,logistic,1.0,37,0.5675675675675675,0.5647058823529412,0.5647058823529412,0.5764705882352941,0.6,0.5294117647058824,12,8,8,9
within_A_block1,4,combined,0.03,15,logistic,10.0,37,0.5405405405405406,0.5352941176470588,0.5351071692535108,0.4911764705882353,0.6,0.47058823529411764,12,8,9,8
within_A_block1,4,combined,0.03,15,svm,0.01,37,0.6216216216216216,0.6147058823529412,0.6145833333333333,0.6088235294117648,0.7,0.5294117647058824,14,6,8,9
within_A_block1,4,combined,0.03,15,svm,0.1,37,0.5675675675675675,0.5647058823529412,0.5647058823529412,0.5941176470588235,0.6,0.5294117647058824,12,8,8,9
within_A_block1,4,combined,0.03,15,svm,1.0,37,0.5405405405405406,0.5352941176470588,0.5351071692535108,0.5029411764705882,0.6,0.47058823529411764,12,8,9,8
within_A_block1,4,combined,0.03,15,svm,10.0,37,0.5675675675675675,0.5602941176470588,0.5595238095238095,0.48235294117647065,0.65,0.47058823529411764,13,7,9,8
within_A_block1,4,combined,0.03,15,lda,0.1,37,0.5675675675675675,0.5647058823529412,0.5647058823529412,0.5941176470588235,0.6,0.5294117647058824,12,8,8,9
within_A_block1,4,combined,0.03,15,lda,0.5,37,0.6216216216216216,0.6147058823529412,0.6145833333333333,0.6147058823529412,0.7,0.5294117647058824,14,6,8,9
within_A_block1,4,combined,0.03,15,lda,0.9,37,0.5945945945945946,0.5852941176470587,0.5836459114778695,0.6205882352941177,0.7,0.47058823529411764,14,6,9,8
within_A_block1,4,source,0.3,6,logistic,0.01,37,0.6486486486486487,0.6485294117647059,0.6476190476190475,0.6352941176470589,0.65,0.6470588235294118,13,7,6,11
within_A_block1,4,source,0.3,6,logistic,0.1,37,0.6486486486486487,0.6485294117647059,0.6476190476190475,0.6470588235294117,0.65,0.6470588235294118,13,7,6,11
within_A_block1,4,source,0.3,6,logistic,1.0,37,0.6216216216216216,0.6147058823529412,0.6145833333333333,0.6499999999999999,0.7,0.5294117647058824,14,6,8,9
within_A_block1,4,source,0.3,6,logistic,10.0,37,0.6756756756756757,0.6735294117647059,0.6735294117647059,0.6617647058823529,0.7,0.6470588235294118,14,6,6,11
within_A_block1,4,source,0.3,6,svm,0.01,37,0.6486486486486487,0.6485294117647059,0.6476190476190475,0.65,0.65,0.6470588235294118,13,7,6,11
within_A_block1,4,source,0.3,6,svm,0.1,37,0.6486486486486487,0.6441176470588235,0.6444937176644494,0.6470588235294118,0.7,0.5882352941176471,14,6,7,10
within_A_block1,4,source,0.3,6,svm,1.0,37,0.6486486486486487,0.6485294117647059,0.6476190476190475,0.6647058823529411,0.65,0.6470588235294118,13,7,6,11
within_A_block1,4,source,0.3,6,svm,10.0,37,0.6486486486486487,0.6485294117647059,0.6476190476190475,0.6647058823529411,0.65,0.6470588235294118,13,7,6,11
within_A_block1,4,source,0.3,6,lda,0.1,37,0.6486486486486487,0.6441176470588235,0.6444937176644494,0.6529411764705882,0.7,0.5882352941176471,14,6,7,10
within_A_block1,4,source,0.3,6,lda,0.5,37,0.6486486486486487,0.6485294117647059,0.6476190476190475,0.6529411764705882,0.65,0.6470588235294118,13,7,6,11
within_A_block1,4,source,0.3,6,lda,0.9,37,0.6486486486486487,0.6485294117647059,0.6476190476190475,0.6382352941176471,0.65,0.6470588235294118,13,7,6,11
within_A_block1,4,source,0.3,12,logistic,0.01,37,0.6486486486486487,0.6485294117647059,0.6476190476190475,0.6617647058823529,0.65,0.6470588235294118,13,7,6,11
within_A_block1,4,source,0.3,12,logistic,0.1,37,0.6216216216216216,0.6191176470588236,0.6191176470588236,0.6352941176470589,0.65,0.5882352941176471,13,7,7,10
within_A_block1,4,source,0.3,12,logistic,1.0,37,0.5405405405405406,0.5397058823529413,0.5391941391941392,0.6176470588235293,0.55,0.5294117647058824,11,9,8,9
within_A_block1,4,source,0.3,12,logistic,10.0,37,0.5405405405405406,0.5397058823529413,0.5391941391941392,0.6,0.55,0.5294117647058824,11,9,8,9
within_A_block1,4,source,0.3,12,svm,0.01,37,0.6216216216216216,0.6191176470588236,0.6191176470588236,0.6352941176470589,0.65,0.5882352941176471,13,7,7,10
within_A_block1,4,source,0.3,12,svm,0.1,37,0.5675675675675675,0.5691176470588235,0.5672514619883041,0.6294117647058823,0.55,0.5882352941176471,11,9,7,10
within_A_block1,4,source,0.3,12,svm,1.0,37,0.5675675675675675,0.5691176470588235,0.5672514619883041,0.6147058823529411,0.55,0.5882352941176471,11,9,7,10
within_A_block1,4,source,0.3,12,svm,10.0,37,0.5675675675675675,0.5691176470588235,0.5672514619883041,0.6117647058823529,0.55,0.5882352941176471,11,9,7,10
within_A_block1,4,source,0.3,12,lda,0.1,37,0.5675675675675675,0.5691176470588235,0.5672514619883041,0.6441176470588236,0.55,0.5882352941176471,11,9,7,10
within_A_block1,4,source,0.3,12,lda,0.5,37,0.6486486486486487,0.6441176470588235,0.6444937176644494,0.6499999999999999,0.7,0.5882352941176471,14,6,7,10
within_A_block1,4,source,0.3,12,lda,0.9,37,0.6486486486486487,0.6485294117647059,0.6476190476190475,0.6647058823529411,0.65,0.6470588235294118,13,7,6,11
within_A_block1,4,combined,0.3,8,logistic,0.01,37,0.6216216216216216,0.6279411764705882,0.6213450292397661,0.6294117647058823,0.55,0.7058823529411765,11,9,5,12
within_A_block1,4,combined,0.3,8,logistic,0.1,37,0.5945945945945946,0.5941176470588235,0.5934065934065934,0.6058823529411764,0.6,0.5882352941176471,12,8,7,10
within_A_block1,4,combined,0.3,8,logistic,1.0,37,0.4864864864864865,0.4852941176470588,0.4849816849816849,0.5294117647058824,0.5,0.47058823529411764,10,10,9,8
within_A_block1,4,combined,0.3,8,logistic,10.0,37,0.5135135135135135,0.5102941176470588,0.5102941176470588,0.5205882352941177,0.55,0.47058823529411764,11,9,9,8
within_A_block1,4,combined,0.3,8,svm,0.01,37,0.5945945945945946,0.5941176470588235,0.5934065934065934,0.611764705882353,0.6,0.5882352941176471,12,8,7,10
within_A_block1,4,combined,0.3,8,svm,0.1,37,0.5135135135135135,0.5102941176470588,0.5102941176470588,0.5294117647058824,0.55,0.47058823529411764,11,9,9,8
within_A_block1,4,combined,0.3,8,svm,1.0,37,0.5135135135135135,0.5102941176470588,0.5102941176470588,0.5205882352941177,0.55,0.47058823529411764,11,9,9,8
within_A_block1,4,combined,0.3,8,svm,10.0,37,0.5135135135135135,0.5102941176470588,0.5102941176470588,0.5176470588235295,0.55,0.47058823529411764,11,9,9,8
within_A_block1,4,combined,0.3,8,lda,0.1,37,0.4864864864864865,0.4852941176470588,0.4849816849816849,0.538235294117647,0.5,0.47058823529411764,10,10,9,8
within_A_block1,4,combined,0.3,8,lda,0.5,37,0.5945945945945946,0.5941176470588235,0.5934065934065934,0.6176470588235294,0.6,0.5882352941176471,12,8,7,10
within_A_block1,4,combined,0.3,8,lda,0.9,37,0.6486486486486487,0.6485294117647059,0.6476190476190475,0.6323529411764706,0.65,0.6470588235294118,13,7,6,11
within_A_block1,4,combined,0.3,12,logistic,0.01,37,0.6486486486486487,0.6485294117647059,0.6476190476190475,0.6558823529411765,0.65,0.6470588235294118,13,7,6,11
within_A_block1,4,combined,0.3,12,logistic,0.1,37,0.6216216216216216,0.6191176470588236,0.6191176470588236,0.6205882352941177,0.65,0.5882352941176471,13,7,7,10
within_A_block1,4,combined,0.3,12,logistic,1.0,37,0.4864864864864865,0.4897058823529412,0.4864864864864865,0.5411764705882353,0.45,0.5294117647058824,9,11,8,9
within_A_block1,4,combined,0.3,12,logistic,10.0,37,0.5135135135135135,0.5102941176470588,0.5102941176470588,0.4970588235294118,0.55,0.47058823529411764,11,9,9,8
