scheme,alpha,size,family,parameter,balanced_accuracy,accuracy,auc,score_std
combined,0.3,15,logistic,0.01,0.6071428571428571,0.6093473200090848,0.6129740021008404,0.0734171478584351
combined,0.3,15,logistic,0.1,0.6022128851540616,0.6017885532591415,0.614045868347339,0.08865453445407165
combined,0.3,15,logistic,1.0,0.6051295518207283,0.6011185555303202,0.6037591911764706,0.06760176513205396
combined,0.3,15,logistic,10.0,0.6071743697478992,0.6016437656143538,0.5858000700280112,0.09349186044843485
combined,0.3,15,svm,0.01,0.6017366946778712,0.6030490574608222,0.612734593837535,0.07933712262314689
combined,0.3,15,svm,0.1,0.5888795518207284,0.5873580513286395,0.6023306197478991,0.08614230168524828
combined,0.3,15,svm,1.0,0.6047233893557423,0.6007509084714967,0.5895194327731093,0.08452629375565787
combined,0.3,15,svm,10.0,0.5916771708683474,0.5905660913013854,0.5913546043417367,0.03610264811847938
combined,0.3,15,lda,0.1,0.600546218487395,0.5990134567340449,0.607109593837535,0.08360342150501225
combined,0.3,15,lda,0.5,0.6096533613445378,0.6110847717465365,0.6141071428571429,0.07122977868882246
combined,0.3,15,lda,0.9,0.6034033613445378,0.6044188621394504,0.606141018907563,0.07917476701577725
